Date,Drill,Athlete Identifier,Playing Position,Start Time,Duration,Participation,Distance Covered(m),Distance Zone 1,Distance Zone 2,Distance Zone 3,Distance Zone 4,Distance Zone 5,Distance Zone 6,Max Speed,Avg Speed,Max HR,Avg HR,HR Exertion,Time in HR Zone 1,Time in HR Zone 2,Time in HR Zone 3,Time in HR Zone 4,Time in HR Zone 5,Time in HR Zone 6,Speed Exertion,Sprint Count,Accelerations Zone 1,Accelerations Zone 2,Accelerations Zone 3,Decelerations Zone 1,Decelerations Zone 2,Decelerations Zone 3,New Bodyload,Impacts Zone 1,Impacts Zone 2,Impacts Zone 3,Impacts Zone 4,Impacts Zone 5,Impacts Zone 6,Running Series,Running Imbalance,Running Imbalance Standard Deviation,Running Symmetry Footstrikes,Metabolic Load Time Zone 1,Metabolic Load Time Zone 2,Metabolic Load Time Zone 3,Metabolic Load Time Zone 4,Metabolic Load Time Zone 5,Metabolic Load (relative),Metabolic Power Average,High-Metabolic-Power Distance,Equivalent Distance,Metabolic Load Distance Zone 1,Metabolic Load Distance Zone 2,Metabolic Load Distance Zone 3,Metabolic Load Distance Zone 4,Metabolic Load Distance Zone 5,Metabolic Load (absolute),Repeat Sprints,Sprint Max Acceleration,Sprint Total Distance,Work Rate Effort Count,Work Rate Effort Duration,Work Rate Effort Distance
22/10/15,Passing Practice,P09,Midfielder,22/10/15 18:03,16.4,Full,1063.6,75.6,177.8,382,414.2,13.9,0,21.2,3.9,173,135.1,69.3,0.3,1.9,2.8,2.8,5.7,2.9,276.5,22,23,22,1,38,6,0,21.2,1074,294,21,0,0,0,8,0.6,2.6,118,4.2,2.2,1.1,0.3,0,5.7,5.8,325,1221.7,315.3,419.2,241.9,78.9,4.2,510.6,15,3,313,6,0.004167,601.4
22/10/15,Acceleration Runs,P09,Midfielder,22/10/15 18:21,3.7,Full,346.8,15.5,166.3,10.6,45.8,108.6,0,23.9,5.6,152,133.1,12,0,0.1,0.6,1.7,1.4,0,91,4,0,2,2,1,4,0,5.6,165,18,18,4,0,0,3,3.2,3.6,40,2.3,0.1,0.2,0.1,0.1,1.9,8.5,127.1,407.3,190.6,28.3,63.6,27.5,36,170.2,0,3.4,140.1,2,0.001389,214.3
22/10/15,Combination Play,P09,Midfielder,22/10/15 18:28,26.5,Full,1627.5,125.9,562.9,556.5,382.2,0,0,19.2,3.7,176,134.8,123.7,0,5.9,4.5,2.9,4.4,8.8,284.3,23,63,22,1,44,24,11,24.5,1325,247,39,2,0,0,0,0,0,0,9.2,2.7,1.4,0.4,0.1,8.7,5.5,402.8,1866.5,754.7,465.7,291.4,89.7,21.7,780.1,9,4,239,10,0.006944,1087.5
22/10/15,11v11,P09,Midfielder,22/10/15 18:59,12.1,Full,1343.4,95.3,434.9,407.8,377.3,28.1,0,22.6,6.7,178,153.2,85.5,0,0.3,1.7,0.4,2.3,7.6,272.3,6,37,6,0,49,7,2,23.4,988,223,54,7,0,0,5,-5.5,3.9,65,6.8,2.4,1,0.2,0,6.7,9.2,317.1,1444.6,579.7,443.8,245.5,61.5,10.1,603.8,1,2.9,77.5,10,0.006944,1227.1
22/10/15,Warm Up,P10,Central Defender,22/10/15 17:54,3.9,Full,492.6,11.9,26.5,454.2,0,0,0,12.2,7.6,161,148.2,9.9,0,0,0.6,3,0.4,0,80.3,0,2,0,0,2,0,0,6.3,772,21,2,0,0,0,0,0,0,0,0.9,2.4,0,0,0,2.3,9.8,3.6,491,77.5,410.5,3.6,0,0,205.2,0,0,0,3,0.002083,431
22/10/15,Passing Practice,P10,Central Defender,22/10/15 18:03,16.4,Full,1250.2,129.1,233,398,432.2,57.9,0,23.2,4.6,188,152.8,61.5,0.1,1.1,3.5,4.5,4.9,2.3,316.8,25,40,21,4,57,8,2,37.2,1251,289,47,7,1,2,9,1,5.5,107,5.7,2.5,1,0.4,0.1,6.8,6.9,373.5,1462.5,416.3,455.3,236.9,108.7,28,611.3,15,4,307.5,6,0.004167,602.5
22/10/15,Acceleration Runs,P10,Central Defender,22/10/15 18:21,3.7,Full,356.8,19.6,170.2,11.5,33.5,70.5,51.4,26.9,5.8,173,100.7,4.7,0.7,0.7,0.5,0.4,0.2,0,146.5,4,1,0,4,0,4,0,6,152,25,23,1,0,0,0,0,0,0,2.3,0.1,0.1,0.1,0.1,2,9.1,125.5,437.2,195.7,34.7,31.2,54.7,39.7,182.7,0,4,137.7,3,0.002083,319.4
22/10/15,Combination Play,P10,Central Defender,22/10/15 18:28,26.5,Full,1354.5,116.6,502.2,484.9,238.5,12.3,0,23.2,3.1,188,76.4,31.1,2.5,2.4,0.8,0.6,1.8,1,214.5,28,66,27,1,44,24,11,30.5,1193,201,37,5,3,0,1,2,0,12,8.3,2.4,1.1,0.3,0,7.3,4.6,314.3,1565.7,662.5,372.6,227,82.5,4.7,654.4,15,3.6,234.9,7,0.004861,738.2
22/10/15,11v11,P10,Central Defender,22/10/15 18:59,12.1,Full,1343,98.6,354.3,519.4,340.4,30.2,0,22.8,6.7,191,123.6,37.8,0.7,1,0.5,0.6,2.3,2.4,283.4,14,56,13,1,44,10,10,29.8,1300,186,29,8,3,1,5,6,7.3,55,5.9,3,1.1,0.3,0,7,9.6,326.5,1504.4,498.7,513.3,243.7,70.2,12.6,628.8,8,3.3,151.9,10,0.006944,1219.2
22/10/15,Warm Up,P11,Central Defender,22/10/15 17:54,3.9,Full,499.4,10.7,21.8,458.1,8.8,0,0,13.6,7.7,190,153.4,16.6,0,0.4,0.4,0.7,2.1,0.2,83.3,0,4,0,0,0,0,0,22.3,301,157,22,8,1,0,0,0,0,0,0.9,2.2,0.1,0,0,2.2,9.6,17.5,482.2,83,398.5,17.5,0,0,179.1,0,0,0,3,0.002083,436.7
22/10/15,Passing Practice,P11,Central Defender,22/10/15 18:03,16.4,Full,1060.8,95.2,314.5,426,224,1.1,0,19.6,3.9,171,145.1,52.5,0,2.5,2.2,4.8,6.9,0,184.6,9,51,8,1,37,5,1,42.3,757,366,36,4,0,0,0,0,0,0,5.6,2.4,0.8,0.2,0,5.4,5.5,216.8,1155.4,446.3,392.6,172.3,42.9,1.6,429.3,3,3.2,105,6,0.004167,602.2
22/10/15,Acceleration Runs,P11,Central Defender,22/10/15 18:21,3.7,Full,356.6,15,177.8,12,37.3,106.2,8.4,25.4,5.8,165,153.4,13.5,0,0,0.6,0.8,2.3,0,98.5,4,0,2,2,0,5,0,13.3,95,55,38,5,2,0,1,6.6,0,10,2.5,0.1,0.1,0.1,0.1,1.9,8.7,127.3,418.3,204,23.4,54.4,39.9,33,155.4,0,3.9,136.9,2,0.001389,211.6
22/10/15,Combination Play,P11,Central Defender,22/10/15 18:28,26.5,Full,1188.2,261.1,449.2,358.3,110.1,9.6,0,22.5,2.7,180,140.1,76.9,0,1.8,12.3,3.4,8,0.9,126.1,10,45,10,0,49,12,4,55.2,505,431,87,4,0,1,0,0,0,0,10.5,1.9,0.6,0.1,0,5.9,3.7,164.3,1273.6,719.2,299.8,125,37.3,2,473.2,3,2.8,99.3,5,0.003472,537.8
22/10/15,11v11,P11,Central Defender,22/10/15 18:59,12.1,Full,1148.3,140,359.7,433.7,198.5,16.4,0,21.6,5.7,182,161.7,65.2,0,0.9,0.9,0.6,7.6,2.3,182.1,4,35,3,1,33,5,0,77.8,276,469,185,8,1,0,0,0,0,0,6.7,2.5,0.6,0.1,0,5.5,7.5,180.9,1178.6,533.9,430,141.4,35.6,3.8,437.9,0,3.3,44.9,7,0.004861,777.4
22/10/15,Warm Up,P12,Central Defender,22/10/15 17:54,3.9,Full,511.1,5.7,22.2,483.2,0,0,0,12.2,7.9,181,148.4,15.9,0,0.4,0.1,1.3,1.6,0.4,81.6,0,1,0,0,2,0,0,4.3,653,0,0,0,0,0,0,0,0,0,0.6,2.6,0,0,0,2.3,10,2.4,503.7,42.5,465.9,2.4,0,0,210.5,0,0,0,3,0.002083,452.6
22/10/15,Passing Practice,P12,Central Defender,22/10/15 18:03,16.4,Full,1289.6,78.3,230.1,474.8,451.5,54.9,0,22.1,4.7,186,159.4,97.3,0,1,1.2,2.2,4.7,7.3,342.9,17,40,17,0,60,6,0,13.1,1414,58,8,1,0,0,8,0.9,4.7,92,5.1,2.8,1.2,0.4,0,6.9,7.1,375.7,1479.8,380.5,529.8,261.8,106.3,7.7,618.5,9,2.9,272.5,7,0.004861,702.8
22/10/15,Warm Up,P13,Central Attacker,22/10/15 17:54,3.9,Full,499.7,13.1,34,450.5,2.1,0,0,13,7.7,151,90.5,2.6,0.7,0.5,0.6,0.1,0,0,78.6,1,3,1,0,2,0,0,8.4,739,34,5,0,1,0,0,0,0,0,0.8,2.4,0.1,0,0,2.3,9.9,12.3,494.9,68.8,417.5,11.2,1.2,0,206.8,0,2.4,17.6,3,0.002083,433.1
22/10/15,Passing Practice,P13,Central Attacker,22/10/15 18:03,16.4,Full,1133.4,115.5,218.3,440.9,355.4,3.3,0,19.6,4.1,204,124.5,28.5,1.2,3,3.6,2.9,1.2,0.6,255.8,23,40,19,4,47,9,1,28.8,1166,266,21,4,2,1,4,2.8,6,61,5.7,2.3,1.2,0.3,0,6.2,6.3,312.1,1339.2,402.5,413.6,240.4,62.8,8.9,559.7,13,3.5,324.7,6,0.004167,601.5
22/10/15,Acceleration Runs,P13,Central Attacker,22/10/15 18:21,3.7,Full,358.9,21,166.9,14.6,33.6,94.8,28.1,25.4,5.8,208,143.7,8.3,0.1,0.1,0.2,0.8,0.6,0.3,123.8,4,0,2,2,0,2,2,4.2,129,48,6,0,0,0,4,-7.4,4.3,51,2.5,0.1,0.1,0.1,0.1,2,9.1,128.6,437.4,199.3,28.4,51,35.8,41.8,182.8,0,3.3,140.9,2,0.001389,216.3
22/10/15,Combination Play,P13,Central Attacker,22/10/15 18:28,26.5,Full,1369.9,185.3,545,440.7,192.4,6.6,0,20,3.1,189,122.3,42.7,2.5,7.5,5.4,3.3,2.9,0.3,179.3,26,43,19,8,55,11,10,32.4,1188,208,35,8,1,4,0,0,0,0,10.7,2.2,0.8,0.2,0.1,7.4,4.6,244.4,1583.4,775.8,346.5,152.9,57.3,34.2,661.8,12,4.2,252.9,8,0.005556,812.6
22/10/15,11v11,P13,Central Attacker,22/10/15 18:59,12.1,Full,1171.3,120.5,413.2,312.3,198.8,111,15.5,25.6,5.8,185,126.8,20.3,0.4,2.3,1.2,2.7,1.5,0.1,245.4,18,24,16,1,19,12,9,19.9,823,170,21,7,0,0,0,0,0,0,7.5,1.8,0.7,0.4,0.1,6.3,8.7,313,1355.6,547.1,308,161.5,110.2,41.3,566.6,10,3.8,295.6,8,0.005556,927
27/10/15,Warm Up,P01,Midfielder,27/10/15 18:05,4.3,Full,4.8,1.8,3,0,0,0,0,6.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,6.7,2.2,2.4,0,0,0,2.8,0,0,0,0,0,0
27/10/15,Passing Practice,P01,Midfielder,27/10/15 18:14,16,Full,1234.5,145.9,241.8,637.4,209.4,0,0,16.3,4.6,182,84.5,9.8,1.1,0.5,0.4,0.6,0.7,0.1,221,9,41,9,0,33,5,0,17.1,1582,176,6,0,1,0,2,3.1,3.5,22,6.5,3.1,0.9,0.1,0,6.2,6.4,214.2,1329,473.6,541.2,191.5,21.9,0.7,555.5,1,2.5,111.6,7,0.004861,732.8
27/10/15,Acceleration Runs,P01,Midfielder,27/10/15 18:31,6.1,Full,621.1,29.2,286.6,17.7,77.8,193,16.9,25.7,6.1,0,0,0,0,0,0,0,0,0,185.3,8,0,0,8,1,6,2,14.8,251,56,37,18,1,0,1,-2.5,0,10,3.9,0.2,0.2,0.3,0.2,3.5,9.6,236.6,756.2,335.8,47,66.6,105.1,65,316.1,0,4.2,256.1,5,0.003472,508.7
27/10/15,Positioning Game,P01,Midfielder,27/10/15 18:39,15.8,Full,1423.4,194.1,395.4,575.8,258.1,0,0,18.6,5.4,160,80,0,0,0,0,0,0,0,227.4,12,54,10,2,43,16,2,24.1,1717,213,41,3,1,0,2,10.2,1.2,29,8.9,2.6,1.2,0.1,0,7.1,7.5,306,1534.8,676.5,436.2,268.5,31.8,5.7,641.5,3,3.5,123,10,0.006944,1123.5
27/10/15,9v9,P01,Midfielder,27/10/15 18:59,18.8,Full,2371.6,132,655.7,1058.2,514.2,11.5,0,21.1,7.6,172,172,0.2,0,0,0,0,0,0,446.8,16,91,16,0,84,21,5,45.3,2980,424,67,10,1,1,1,3.4,0,12,10.1,5.1,2,0.4,0,11.9,10.6,555.3,2567.5,944.6,867.5,436.9,112.3,6.1,1073.1,6,2.8,172.9,17,0.011806,2078.4
27/10/15,Warm Up,P02,Attacker,27/10/15 18:05,4.3,Full,536.8,9.2,6.7,512.2,8.7,0,0,13.2,7.6,76,72.8,0.1,0,0,0,0,0,0,91,0,1,0,0,1,0,0,6.7,758,68,0,0,0,0,0,0,0,0,0.4,2.8,0,0,0,2.4,9.6,6.4,525.9,28.5,501.4,6.4,0,0,219.8,0,0,0,3,0.002083,451.2
27/10/15,Passing Practice,P02,Attacker,27/10/15 18:14,16,Full,1149.7,94.1,200.8,551.5,303.2,0,0,18.3,4.3,103,93.5,0.2,0.2,0,0,0,0,0,251.5,8,33,6,2,33,5,0,28.9,1277,272,39,6,2,0,7,10.1,6.1,89,5.2,3.2,0.8,0.1,0,5.8,6.2,212.2,1257.2,359,574.9,175.8,29.1,7.3,525.5,0,3.6,140.7,7,0.004861,757.4
27/10/15,Acceleration Runs,P02,Attacker,27/10/15 18:31,6.1,Full,604.9,24.7,279.2,21.6,59.8,138.9,80.6,27.1,5.9,0,0,0,0,0,0,0,0,0,249.6,8,0,1,7,1,2,6,19.7,165,93,44,21,1,0,3,6.7,4.2,31,3.9,0.2,0.2,0.2,0.3,3.5,9.7,234.9,764.1,312.6,55.8,55.6,88.2,91.1,319.3,0,3.8,256.9,4,0.002778,404
27/10/15,Positioning Game,P02,Attacker,27/10/15 18:39,15.8,Full,1413.9,108.7,400.3,620.4,268.9,15.5,0,22.8,5.4,0,0,0,0,0,0,0,0,0,255.7,10,55,10,0,60,7,4,36.9,1530,329,71,6,1,1,1,3.3,0,11,7.2,3,1.1,0.3,0,7.2,7.6,299.7,1559,595,513.7,228.5,64.8,6.5,651.6,3,2.8,135.5,10,0.006944,1163.7
27/10/15,9v9,P02,Attacker,27/10/15 18:59,18.8,Full,2161.7,128,700.7,759.3,475.3,86.8,11.6,26.4,6.9,0,0,0,0,0,0,0,0,0,439.4,14,65,13,1,49,20,6,52.5,1879,408,82,29,2,0,0,0,0,0,11.1,4.1,1.4,0.6,0.1,11,9.8,514.5,2376,956.4,687.3,315.2,165.6,33.7,993.1,3,3.5,203.2,16,0.011111,1890.5
27/10/15,Warm Up,P03,Wide Defender,27/10/15 18:05,4.3,Full,557,14.3,15.9,521.3,5.5,0,0,12.6,7.9,184,151.6,20.4,0.2,0.4,0.5,0.3,1.8,1.1,89.1,0,1,0,0,0,0,0,4.7,972,2,0,0,0,0,0,0,0,0,0.6,2.8,0,0,0,2.6,10.1,0.7,552.6,40.6,515,0.7,0,0,231,0,0,0,3,0.002083,462.3
27/10/15,Passing Practice,P03,Wide Defender,27/10/15 18:14,16,Full,978.3,123.3,211.9,393.6,249.5,0,0,19,3.7,183,102.6,19,4.8,3.9,4.9,0.7,0.3,0.1,195.7,8,36,8,0,29,2,0,9.9,1061,67,5,0,0,0,2,-4.1,5.3,25,5.5,2.2,0.8,0.1,0,5,5.2,204.3,1077.2,378.9,391.8,176,25.3,3,450.2,3,2.9,147.8,5,0.003472,520.9
27/10/15,Acceleration Runs,P03,Wide Defender,27/10/15 18:31,6.1,Full,671.9,12.1,324.7,26.3,74.8,138.5,95.5,27.6,6.6,150,125.8,11,0.4,0.7,2.7,2.3,0,0,280,8,2,6,2,1,8,0,7.4,307,67,16,0,0,0,0,0,0,0,3.6,0.3,0.2,0.3,0.3,3.8,10.4,257.2,816.4,347,66.2,68.3,103.8,85.2,341.2,0,3.3,275.9,5,0.003472,544.5
27/10/15,Positioning Game,P03,Wide Defender,27/10/15 18:39,15.8,Full,1223.9,128.1,426.3,421.2,215,33.3,0,22.9,4.7,165,123.4,31,1.2,4.4,4.5,3.3,2.3,0,203.7,9,42,8,1,39,11,2,9.8,1168,69,3,0,0,0,0,0,0,0,7.8,2.4,0.8,0.2,0,6.2,6.6,229.4,1344.5,590.3,400.2,169.6,48.3,11.6,562,1,3.6,103,8,0.005556,866.1
27/10/15,9v9,P03,Wide Defender,27/10/15 18:59,18.8,Full,2076.6,146.4,559.8,842.6,509.7,18.1,0,21.5,6.6,175,147.3,70.7,0.3,1.3,1.6,6,8.7,0.9,410.8,16,78,12,5,72,21,5,22.6,2201,156,17,1,0,1,1,-1,0,10,9.9,4.2,1.8,0.3,0.1,10.8,9.6,503.4,2320.5,834.9,732.2,401.9,72.8,28.7,969.9,2,3.7,210.7,15,0.010417,1723.7
27/10/15,Warm Up,P04,Midfielder,27/10/15 18:05,4.3,Full,537.1,12.6,28.2,444.3,52,0,0,16.8,7.6,165,138.8,17.5,0.7,0.1,0.1,0.5,2.7,0,101,1,6,1,0,5,2,1,4.3,753,7,2,0,0,0,1,-5.6,0,10,0.7,2.5,0.1,0,0,2.5,9.8,28.7,539.6,54.1,454,25.3,3.4,0,225.5,0,2.3,4.6,3,0.002083,444.3
27/10/15,Passing Practice,P04,Midfielder,27/10/15 18:14,16,Full,1090.4,79.7,202.8,412.5,381.2,14.2,0,22.1,4.1,181,150.8,87.3,0,1.1,3,2,3.2,6.6,272.1,18,39,17,1,49,6,2,12.3,1141,71,9,3,0,0,3,-0.2,2.5,35,4.6,2.3,1.2,0.2,0,5.8,6,317.9,1245.5,349.3,418.2,265.7,47.1,5.1,520.6,8,3,205.2,5,0.003472,540.4
27/10/15,Acceleration Runs,P04,Midfielder,27/10/15 18:31,6.1,Full,612.5,20.4,293.5,18.7,57.4,120.2,102.1,26.7,6,180,164.2,43.4,0,0,0.3,0.3,2,3.5,272.2,8,0,2,6,0,0,8,7,321,46,18,1,0,0,0,0,0,0,3.8,0.2,0.1,0.3,0.3,3.7,10,242.7,791.2,315.5,53.1,49.1,101.5,92.1,330.7,0,3.8,255.2,5,0.003472,506
27/10/15,Positioning Game,P04,Midfielder,27/10/15 18:39,15.8,Full,1432.9,142.5,438.6,537.9,280.1,33.9,0,22.2,5.4,191,169.1,122.3,0,0,0.3,1.9,2.9,10.6,253.7,15,53,12,3,50,18,9,14.5,1216,68,15,3,1,0,0,0,0,0,8,2.7,1,0.4,0.1,7.6,8,334.1,1629.1,646.3,446.1,214.9,101.7,17.5,680.9,6,3.4,149,10,0.006944,1124.6
27/10/15,9v9,P04,Midfielder,27/10/15 18:59,18.8,Full,2077.3,142.2,724.9,662.1,418.7,128,1.4,24.9,6.6,189,175.7,166.7,0,0,0.2,1.1,1.2,16.2,400.7,23,66,17,6,59,20,12,21,1627,109,29,5,1,0,1,0.4,0,11,11.1,3.6,1.5,0.5,0.2,10.9,9.7,533.2,2351.2,933.2,606.4,342.2,136.3,54.7,982.7,11,3.7,308.9,16,0.011111,1794.9
27/10/15,Warm Up,P05,Wide Attacker,27/10/15 18:05,4.3,Full,520.3,7.1,16.4,496.9,0,0,0,11.7,7.3,188,146.5,13.2,0.4,0.5,0.1,1.6,1.6,0.1,86.3,0,3,0,0,3,0,0,8.5,723,76,0,0,0,0,0,0,0,0,0.7,2.5,0,0,0,2.3,9.2,7.2,503.9,75.4,437.7,7.2,0,0,210.6,0,0,0,3,0.002083,433.4
27/10/15,Passing Practice,P05,Wide Attacker,27/10/15 18:14,16,Full,1019.6,48.1,133,361.6,471.6,5.4,0,20.4,3.8,184,153,56.9,0,0.7,3.9,3.6,6.9,0.8,297.2,7,44,7,0,41,2,0,21.7,942,336,36,0,0,0,6,-1.5,1.5,68,3,2.4,1.3,0.1,0,5.2,5.5,326.6,1128.1,229.4,463.6,299.7,26.8,0,471.5,2,2.5,131.7,4,0.002778,423.9
27/10/15,Acceleration Runs,P05,Wide Attacker,27/10/15 18:31,6.1,Full,638.7,15.4,302.4,23.2,59.8,135.7,102.3,27.4,6.3,182,172.2,35.5,0,0,0.1,0.5,4,1.5,285.2,8,1,1,7,4,8,4,22.7,235,68,25,28,13,0,2,13.5,3.5,21,3.9,0.2,0.2,0.2,0.3,3.7,10.2,245.6,806.9,336,57.1,62.3,89.6,93.6,337.3,0,3.5,262,5,0.003472,525.7
27/10/15,Positioning Game,P05,Wide Attacker,27/10/15 18:39,15.8,Full,1185.4,153.8,490,308,213.8,19.9,0,22.2,4.5,188,163.4,74.1,0,0,2,3.4,8.1,2.4,173.6,19,34,15,3,38,16,2,17.4,812,163,42,3,0,0,1,3.2,0,10,9.1,1.5,0.9,0.2,0,6.1,6.5,255.8,1319.7,679.6,250.1,189.3,59.3,7.2,551.6,7,3.7,206.9,6,0.004167,617.5
27/10/15,9v9,P05,Wide Attacker,27/10/15 18:59,18.8,Full,2100.6,114,829.9,631.9,481.7,43,0,24,6.7,188,173.8,117,0,0,0.6,1.8,8.1,8.3,369.4,22,54,21,1,50,20,5,33.5,1400,308,60,9,0,2,1,6.3,0,11,12.2,3.3,1.3,0.5,0.1,10.6,9.4,460.3,2281.5,1070.4,569.8,317.6,126.2,16.4,953.6,6,3.4,294.2,15,0.010417,1697.7
27/10/15,Warm Up,P06,Midfielder,27/10/15 18:05,4.3,Full,519.4,6.2,12.4,500.1,0.7,0,0,12.5,7.3,0,0,0,0,0,0,0,0,0,86.7,0,0,0,0,0,0,0,5.4,949,4,0,0,0,0,0,0,0,0,0.5,2.7,0,0,0,2.4,9.2,2.8,508.2,39.7,476.7,2.8,0,0,212.4,0,0,0,3,0.002083,443.1
27/10/15,Passing Practice,P06,Midfielder,27/10/15 18:14,16,Full,1169.6,101.6,276.3,484.2,295.7,11.8,0,21.2,4.4,206,138.9,49.2,1.8,1.5,2.1,3.2,3.7,1.8,241.7,12,41,11,1,49,7,1,18.5,1433,207,12,1,0,0,9,4.8,4.5,123,5.7,2.8,0.9,0.2,0,5.9,6.2,235.2,1279,434.4,495.3,189.8,42.4,3,534.6,1,3.1,123.4,5,0.003472,501.5
27/10/15,Acceleration Runs,P06,Midfielder,27/10/15 18:31,6.1,Full,586.4,15.1,279.2,17.3,59.7,128.7,86.3,27,5.8,204,142.3,18.6,0.2,0.5,2.5,0.5,0.6,1.1,248.5,8,1,3,5,0,0,8,10.9,216,80,40,2,0,0,0,0,0,0,3.5,0.2,0.1,0.3,0.3,3.5,9.5,246.2,751.2,289.5,49.8,48.3,108.7,89.3,314,0,3.4,262.8,4,0.002778,402.3
27/10/15,Positioning Game,P06,Midfielder,27/10/15 18:39,15.8,Full,1377.3,145.6,411.9,598.3,216.8,4.6,0,20.9,5.2,202,137.6,44.8,2.6,2.2,1.9,3,3.4,1.4,220.8,13,66,11,2,52,19,3,23.6,1476,195,25,3,2,1,0,0,0,0,8.1,2.9,1,0.2,0,7,7.4,259.3,1515.5,641.1,472.2,208.9,41,9.4,633.4,5,3.4,139.9,10,0.006944,1107.7
27/10/15,9v9,P06,Midfielder,27/10/15 18:59,18.8,Full,2227.9,100.6,702.3,1094.6,325.7,4.7,0,21.1,7.1,200,154.9,74.6,0.8,1,2.4,3.8,7.8,2.1,362,17,80,15,2,84,21,10,37,2455,283,60,8,1,0,1,0.1,0,10,10.2,5.5,1.4,0.3,0,11.1,9.9,383.9,2397.2,946.3,892.9,294.6,80.2,9.2,1001.9,4,3.2,161.6,16,0.011111,1927.1
27/10/15,Warm Up,P07,Midfielder,27/10/15 18:05,4.3,Full,530.3,8.4,27.7,486.2,8,0,0,13.7,7.5,198,198,0.7,0,0,0,0,0,0.1,87.8,0,4,0,0,0,0,0,13.3,652,234,0,0,0,0,0,0,0,0,0.8,2.5,0.1,0,0,2.5,9.6,12.8,528.5,66.7,449.3,12.8,0,0,220.9,0,0,0,3,0.002083,442.3
27/10/15,Passing Practice,P07,Midfielder,27/10/15 18:14,16,Full,1194.8,83.7,192.5,390.2,527.3,1.1,0,19.4,4.5,198,153.6,36.7,0.1,0.6,1.8,1.9,3.8,0.8,312.4,13,44,12,1,38,13,1,45.6,1089,316,145,9,0,0,8,-0.4,1.8,96,4.4,2.1,1.5,0.3,0,6.4,6.6,448.9,1368.9,346.4,394.1,364.3,80.2,4.4,572.1,5,3.1,280.2,8,0.005556,871.1
27/10/15,Acceleration Runs,P07,Midfielder,27/10/15 18:31,6.1,Full,635.4,13,308.8,23.1,63.7,176.1,50.6,25.8,6.2,186,164.2,27.6,0,0.1,0.4,1.2,4.2,0.3,224.5,8,1,5,3,0,4,4,27.4,285,68,77,31,4,0,0,0,0,0,3.7,0.2,0.2,0.3,0.2,3.6,9.9,254.3,777.1,330.4,49.1,72.3,102.9,79.2,324.8,0,3.3,270.5,5,0.003472,518
27/10/15,Positioning Game,P07,Midfielder,27/10/15 18:39,15.8,Full,1407.4,140.5,390.4,568,308.5,0,0,18.7,5.4,184,161.3,73,0,0.5,2,4.1,6.7,2.5,252.8,21,68,20,1,44,28,9,49.6,1179,370,96,24,1,0,0,0,0,0,7.4,2.8,1.3,0.3,0,7.4,7.9,349.7,1603.4,578.4,473.3,280.4,68.5,0.7,670.2,11,3,207,8,0.005556,976.4
27/10/15,9v9,P07,Midfielder,27/10/15 18:59,18.8,Full,2333.7,104.5,665,1072.7,430.8,60.6,0,24.6,7.5,195,169.4,107.5,0,0.5,1.4,1.9,12.8,2.1,439.6,14,92,14,0,69,25,13,76.5,2004,608,132,28,4,2,4,3.3,3.5,42,9.3,5.7,1.7,0.4,0,11.8,10.4,503.8,2533.1,870.5,954.7,384.7,108.9,10.1,1058.7,3,2.7,220.4,16,0.011111,1991.9
27/10/15,Warm Up,P10,Central Defender,27/10/15 18:05,4.3,Full,519.1,9.7,23.8,469.5,16.1,0,0,13.8,7.3,156,109.4,5.2,0.5,1.1,1.2,0.7,0,0,91,0,2,0,0,2,0,0,8,731,48,0,0,0,0,1,1.9,0,11,0.7,2.6,0,0,0,2.4,9.3,8.5,512.2,61.7,448.6,8.5,0,0,214.1,0,0,0,3,0.002083,433.9
27/10/15,Passing Practice,P10,Central Defender,27/10/15 18:14,16,Full,1352.9,76.5,240.6,540.3,468.8,26.7,0,22.2,5.1,188,148.2,53.7,0.1,2.7,3,2.9,6.4,0.9,339.5,22,35,21,1,40,7,2,37,1247,298,55,10,1,1,6,3,7,67,5.1,2.9,1.4,0.3,0,7,7.3,393.9,1503.9,412.2,543.3,318,69.6,6.3,628.6,9,3.2,344.7,9,0.00625,1004.7
27/10/15,Acceleration Runs,P10,Central Defender,27/10/15 18:31,6.1,Full,670.4,15.6,316.6,21.5,61.4,111.4,143.8,28.2,6.6,178,157.8,23.6,0,0.3,0.6,1.6,3.6,0,332.4,8,2,0,8,5,4,4,12.1,260,39,40,3,0,0,1,5.9,0,10,3.7,0.3,0.1,0.2,0.3,3.9,10.8,251.1,848.6,340.8,77.3,50.8,90.6,109.8,354.7,0,4.3,272.9,5,0.003472,543.1
27/10/15,Positioning Game,P10,Central Defender,27/10/15 18:39,15.8,Full,1426.1,135.2,417.5,534.6,295.9,43,0,24.2,5.4,188,78.7,17.9,2.1,0.8,0.9,0.6,0.6,0.6,265.3,18,51,15,3,52,20,8,34.6,1328,204,48,7,5,0,1,2.2,0,10,7.9,2.6,1.1,0.3,0.1,7.4,7.9,348.5,1603.9,626.9,443.8,241.6,86.5,20.4,670.4,11,3.5,206.7,8,0.005556,995.7
